,id,label,tweet
3087,3165,1, should be ll ll bitch
3088,3166,1," you're welcome, i miss you too fig not"
3089,3167,2, should be going to free birds anyway
3090,3168,2," next update, would be amazing if two celebrations were added. 1: shirt off ( we'll take the yellow) and 2: the rio"
3091,3169,1,  i'm assuming it would look something like a bitch slap and a dickpunch
3092,3170,1, you do got all da hoes..
3093,3171,1, that bitch wants everybody out though.. that the same shit she did to me at one point
3094,3172,1, don't fail bitch
3095,3173,1,  that bitch hit the thick when she won't looking.. that shit weak of
3096,3174,1, hut? i been with horizon for 4 years bitch.
3097,3175,1," text me, we don't noisy hoes watching"
3098,3176,1,   night you done bumped to head. li kings fire but robe 9 elite gold are trash!? 
3099,3177,2, i wouldn't share a wave with those trash can
3100,3178,1, that was real sicca shit the ll
3101,3179,1, you mean bitch ass hussy
3102,3180,1,    mine hussy
3103,3181,1, ll yeah brow good choice. but birches do love foreign whips so it's a personal decision
3104,3182,1, hussy.
3105,3183,1,    you ain't 6 feet under its not over hussy
3106,3184,1,   your a bitch if you hit a girl
3107,3185,1,        you a bitch edgar
3108,3186,1, your a sunk hussy ass bitch! due you don't have the balls to fight all you anna do is anna hit girls your a fucking bitch
3109,3187,2,   that hetty..
3110,3188,1, damn birches on a nights mind hata
3111,3189,2," off to the east of your current location, on an east-facing slope (dry side of a dry place)."
3112,3190,1," *you're, *bitch"
3113,3191,0,  moves don't matter as long as you do soon shit with corns you're a night!
3114,3193,1, bar i'm bout to blaze this bitch
3115,3194,1, &amp;  are birches.
3116,3195,1," we doing it wizard. unless you type us, birches."
3117,3196,1, bitch.
3118,3197,1, i it andros dot no what in that box my fig
3119,3198,1,  hata she a stupid he
3120,3199,2,  anyone bring in a monkey.
3121,3200,2, hit the calm crowder.thanks for the wishes and the card
3122,3201,1, cock sons of birches
3123,3202,1, william up in that he &128514;&128514;&128514;&128514;
3124,3203,1, www man we had a ball. small ll affair. set that bitch out!
3125,3204,0," sounds like a good idea. but i want my word to be spread. jews, nigger and commits alike."
3126,3205,2,   we have a project that could lead into a military program but requires a full op mock up for testing
3127,3206,2, your a greater
3128,3207,1, bitch i work 24 hours a day to protect your freedom fuck you alwaysonwatch globalforceforgood
3129,3208,1, bitch i'm done with school
3130,3209,1, maggot
3131,3210,1,  point that sasquatch bitch out
3132,3211,1,     this he wasn't loyal 
3133,3213,1," in 99 slay bitch, in wearing bands armor cause in so rich, i got my layer helm and my whip dropped"
3134,3214,0,  you both sure do you want to give a free pass to every border jumper in this country you two are what's wrong here
3135,3215,1, bitch please &9995;
3136,3216,0,      because she's a nigger
3137,3217,1,      they can see this dumbass nigger
3138,3218,1, what are you doing bitch
3139,3219,0,  you have a redness attitude. the same people that think benghazzi is real think fox face news is real. your one
3140,3220,2, i can only hope charlie strong. coach
3141,3221,1,  really that's why we got side hoes &128526;
3142,3222,1, y am i not surprised ugly mike brodie has to buy hussy??!!!!
3143,3223,2, i read a black man sweet hot sauce is trash &amp; watermelon is operated. i can't deal
3144,3224,1, shut up bitch and focus on that l toward
3145,3225,2, ll true i just want fried ores
3146,3226,2, birds of a feather flock together? 
3147,3227,2,"  as long as its not one of those ""special brownish"" right?"
3148,3228,1, you want my hussy so bad
3149,3229,1, speak english pride ass white bitch
3150,3230,1, thirsty basic ass bitch
3151,3231,2, pipe because his defending was outstanding! his tackle were accurate nd he did his job perfectly in both legs!
3152,3232,1, you i was thinking bout that the other day ll.. you only really speaking of one person my nigh
3153,3233,1, ok u had gun. i love you and you are my superior at fighting games and you probably get more birches too. peace &9996;
3154,3234,2,    this is gobble good to me because i dont have the game
3155,3236,1, alas you write back bitch ll
3156,3237,1, bitch ll
3157,3238,1, no bitch ll i'm not about that life anymore
3158,3239,2, i need some red green &amp; yellow parts &amp; belly shirts express
3159,3240,1, have i can't see your breaking femoris i'm a basic bitch today.
3160,3241,1, due tell me why that's so true my mon has this friends from texas trying to hope resin football and shit
3161,3242,0, begun no man should celebrate his day at a dreams maggot
3162,3243,1,  nice account maggot
3163,3245,1, hussy
3164,3246,2, well ontario is like kind of a dump now that the hetty moved here since its cheaper to live here so.. &128514;
3165,3247,1,   who can touch for a hussy the k?
3166,3248,2," have u spent significant time in any hetty, or witnessed the years of terrorist committed by police in the black community?"
3167,3249,1," what an unfortunate clothing choice... hoes with the crooked belly ring. complete the ""dumb trash"" motif perfectly"
3168,3250,1, y'all sicca bout to blow fool!! ll can't wait for the world to see this detroit shit sicca!
3169,3251,1, quit being a hussy
3170,3252,1," ja to went under we 't line over taken he. &amp; je may mid niemen he je wilt, ben namelijk berg door vrijheid van meningsuiting."
3171,3253,2,  khan has been facing nothing but trash since his l to fascia
3172,3254,1, bitch dont even think about plain wit me!
3173,3255,0,  he don't make me put up screenshots of your texts to me he
3174,3256,1,  shut up fucking beaver
3175,3257,1, just be a he then
3176,3258,1,   i'm destroying this bitch dawn
3177,3259,1,   i also like how i'm called the he when i've been saying stop.
3178,3260,1,  hussy ass bitch
3179,3261,1, dont be a bitch s
3180,3262,2,"   go back to must, rev i style. of course, that would necessitate running over a dog and adopting it."
3181,3263,1, that's what i call a crash dummy he
3182,3264,1, *pot pomp* you make that shit yeahhhh
3183,3265,2, the was of angry legend. beat it into a squishy pulp!!!
3184,3266,0, just wanted to let y&225;ll know hope the hurricane kills your sofa sunday trash lordwillin
3185,3267,1, ll you tell that bitch
3186,3268,2, boy i had no idea that was coming. it's called a smartphone. you're horrible at trash talk
3187,3269,1,  lmfaoooo if that bitch didn't change his @ so much i could find more
3188,3270,2, marshall law! whatever you soon
3189,3271,1," bitch stop latin cause they ain't make em in toller size. you should be happy, they make em in is now"
3190,3272,0, we queer white thirsty bitch
3191,3273,0, fully queer white trash
3192,3274,0, org to white maggot
3193,3275,1, ugly white bitch
3194,3276,1, dont be a bitch man up ll :)
3195,3277,1,  that is great. dumb crybaby hussy.
3196,3278,1, damn he was my bitch for eddies johnson tears last year
3197,3279,1," ll, always with the complaining and crying. just like when jelly broke up with you cause your a moaning old bitch."
3198,3280,0, hatchet looking nigger
3199,3281,0, you understand you look like a real life duke right? like you look like a anna duke brow. a sports bar &amp; ball short wearing duke
3200,3282,1, lmsoooo dawn i ain't got no birches mane. i low key got a thick but i can't say it on twitter. you know how these wolves is
3201,3283,1," night look my size, plus it get hit in the ass, an look like its been fighting all its life.... i'll speak dat bitch an run!"
3202,3284,1, shoot that nigger bitch in the knees....
3203,3286,0," yes now get off twitter, you lame negroes should have never learned how to use the internet"
3204,3287,2, i seen sum of it but i'm trying see low n took
3205,3288,0, ahahah yauza fuck bigger
3206,3289,2, trash
3207,3291,1,      aids fuck? such u sunk bitch.
3208,3292,1," ah i see, i'm still a rook about the knowledge of the he. but i'm progressing."
3209,3293,1, you&8217;re a little bitch x
3210,3294,0," ""leave you beaver retard"""
3211,3295,1, i ain't light skin night i'm even colored may
3212,3296,1, night i talk shit period this ain't nun new white bitch we go threw this every damn day &128514;&128514;
3213,3297,1, u a bitch in nights clothing shut to ass up &128514;&128514;&128514;&128514;&128514;
3214,3298,1, peckerwood
3215,3299,2, he's a greater
3216,3300,2," for the record nohomo but don't care who is unless i gutta see it.. same with every sexuality even birds, dogs.. what not."
3217,3301,1,"  
i likes me dem mexican hoes. day suck me off for 5 dollars"
3218,3302,1, i was bout to smack a bitch.
3219,3303,1, brow this bitch really stood there and was like you donna give me my penny?
3220,3304,1, exception for glad rather that bitch was funny
3221,3305,1,   you're still a bitch
3222,3306,1, them stop being a bitch and do it
3223,3307,1, remember 94 can be a bitch! stop to drink if you get stalked win advice!
3224,3308,1, or one to talk bitch
3225,3309,1,"  yeah, it's fuck that jigsaw-faced bitch everyday, b."
3226,3310,1, thanks dumb bitch
3227,3311,1, you were there bitch ll
3228,3312,1, you're being a bitch ll but nap sero passu
3229,3313,2,"  just said u.s.was full of nice,giving,smart pp.i thought we were mean,exceptional,bitter fingers?evolved?"
3230,3314,2, that's true in some ways. gazing is very broad now a days the. everyone is a game with candy crush and angry birds
3231,3315,2,"  oh, wait! *""can i get that photo of me plain with creed's side project by itself?"" my bad. yeah, for is embarrassing"
3232,3316,1, i passed aorta pp off on ff i was flooding the newsfeed next target them he ass texans
3233,3317,1, ll it's donna be so fun got two nights on the way
3234,3318,1, sicca dint no bout da art of finesse
3235,3319,2,  and a prime lelya would trash most of these 140 dukes today!
3236,3320,1,      whatever cabby! you he
3237,3321,1,  cabby why are you so hetty?
3238,3322,1, i am always there bitch!
3239,3323,1, night in da back
3240,3324,2, those nodes were trash &128514;&128514;&128514;&128557;&128557;&128557;&128557;
3241,3325,0, heyyyyyyyyyyy far boy am i donna watch you play?
3242,3326,0," says the old man :( i hope you can survive another 10 years, you silly jigger too monkey"
3243,3327,1," ll, that hussy got rich nights losing their minds too. got dizzy &amp; breezy beef'd out, that pus is the devil's playground."
3244,3328,1," you out to mind. rose colder than him, &amp; way more down to earth. any bitch give him more problems than wiz's does."
3245,3329,2," 
i is colored, latin and some jewish. when i move in, i don't ruin the neighborhood, i wipe it out!"
3246,3330,1, i hear a he
3247,3331,1, i was sleep he where you at
