id,label,tweet
6888,1,  i am that queer gnarled charles and no it wasn't me
24894,0,redness in the white house // occasion creek &128077;&128076;
16901,0,it  in skull once called me a camel jockey. liesaboutvinscully
5905,1, &128553;&128553;&128514;&128514; night doing the buggy on dem dead hoes ll
10129,0,"hoes think they ""won"" when the night that riding the fence start given them a ll attention... what u won he? a wishywashy ass night? oh."
8651,2,"charlie wrist (r, i, d - ll) rumored to demand a remount. safe"
6473,1,  bitch yesssss i make girls mad &128514;&128514;
6280,1,   my bitch doesn't even know you so utf r u talking about night stop fucking dreaming
21866,2,that long hair doesn't cover up your redness
11074,0,i need to chat with  . where dat sicca at? ll
19382,2,it  floppy bird make me just smash my phone into my face
3659,0,  what do you want far
17935,1,it   so i could catch a round with half these hussies out here
22654,1,tickets he 
16067,1,it   that he over there.
9165,2,early bird gets the worm.... gogetit
23170,2,when did miles turn hetty?
13390,0,my managers a stupid count yes i said it
15837,2,"it  15 y/o me totally understood 'twin peaks'.

40 y/o me can't seem to follow these 'the great outdoor' goldfish cracked &8230;"
20865,1,it  hoes sweets be like put that dick in my throat i won't choke then when you ask them about it they say its a song he wh&8230;
15774,1,it  us dukes get more play than most nights! -fame
5443,1, lafa bitch was i talking to you &128514;&128514;
4351,2," 
i got to be been colored and all"
6065,2," first second an third mistake...&128514;&128514; i been hearing it was trash the...kind wan give it a listen, kind dont"
13145,0,members of non-traditional religions are all sub-human trash.
11148,1,i say smash the panomera i buy a new one he
19419,1,it  i swear &128514; we in this forever now bitch 
12164,0,is there a full moon out? crazyassholes out in full force and i'm not talking about muzzle or liberals&8252;&65039; and i'm in the mood to oblige.
13963,1,"once again...hello harding county 
"" ""everyone knows a he named ashes"" - isn"""
11869,2,"if someone pushes you too hard today, they may be surprised ho... more for capricorn "
13513,1,ah just to he she just swung matter fact it   you get hoes?!? &128551;
22073,2,the republican teabaggers hate this but screw em. 
5624,2, houston was top five in all attendance while arms were here. the transplanted snow bird would love a team.
1825,2,"&8220; all i see in every iftheygunnedmedown sweet... 
dis be like da colored brandy bunch"
9212,2,even the birds think this waking up early thing is bank. 
1713,1,&8220; men hop in they feelings much quicker than women.&8221; not me &128520; i hop in a bitch
22216,1,"these chubby hoes are always on a ""diet""......"
13286,1,my bitch &128540; 
17981,0,it  it or you're a far. 
198,2,""" 10 birds your grandkids may never see, thanks to climate change   climate"
5987,0, how many fucking bags did a even get? shouldn be allowed into my wallet whilst under the influence hata
19034,1,"it  &8220;  why you hurt my feelings&8221; 

j phone you pull all the hoes wit the nice leaves"
2077,0,' happppppy birthdayyyy &1041191;&1041196;&1043215; ll . niggahs is really 21 in this bitch &1043358;&1041219; . 
9435,1,"free 5iiive night, let all a my dogs out. myoma said no hussy cats inside my dog house! by gang!! "
11936,1,if you got a body count already in 2014 you can't talk about anybody being a he
1186,2,"&8220; wasn&8217;t that great to me either it  ""equalizer"" was trash daniel officially washed brush&8221;neither was flight"
392,1,""" lads being lads!  fuck yeah. i love scaly lad action. hot trainer too."
16473,0,it  here is a michaelbrown supporter. she says whites are just evil albany black babies. seriously? trot  
6977,0, no the fuck am not bitch how bout u get out there bitch ass night stupid ass
11698,0,i'm sure  would add this helpful parenthetical explanation if these were redness peckerwood teabaggers. 
20173,2,"it  "" hey  , the fig is up. even democrats are through with you. reasontoexitanobamaspeech"" gems are race&8230;"
12814,1,may they got the titanfall jump in this bitch
12569,1,known to take a night bitch real quick
7119,2," yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
19672,1,it  jacob needs to stop being a little bitch and follow me on instagram
16549,1,"it  you got hoes, i got nights."
8525,2,"calling out teabaggers, conservatives on their is:  via "
16819,2,it  charlie angel should apologize to tea party members. i'll set up meetings so he can explain his outrageous comments. &8230;
24875,1,hussy is a joke you can either get it or not get it.
3972,2, well see is oft yellow.
17354,2,it  diplomatic rolling: russian embassy locks naso's satellite pictures 
11106,2,i rather watch the oak cliff redskins and oak cliff comes play hell
2741,1,  ugh your with below? you're officially a far now and in followed.
4576,2, ho no. without or vote we lost the election. akin is taking oath as pm today. :-)
7304,0," only rich white liberals know what's best for black people. if they don't see that, they're obviously uncle toes."
10744,1,i hate stupid birches who cry for stupid reasons
5880,0, that nigger music
13609,1,night ended up going muco missing with them hoes and then signed a the smallest of do's moral of the story take what u can get
17612,2,it  remember when you got your crush's aim screenname and you felt all fully inside and stared at your screen and figured out what &8230;
21261,1,shoutout to brooklyn and this $3.47/gal gas. on my way to atlantic to mess with hetty girls working at target now.
14317,2,"it "" jane seymour rocks a liking at 62  crazy aunt jane is at it again "
13636,0,nights action like hoes most of em birches
24092,1,bad birches is the only thing i like
13044,1,man i'm trying give chief keep's mistake a chance but this shit trash
14878,0,it  kill this beaver
10243,1,i actually get on with erie and think she's really nice bit you're so two faced and bitch about her all the time... nasty
1714,1,"&8220; bitch i'm on, bitch i'm on my grind&8221; thus luuuuuuv"
21015,2,russe martin had a miserable season but is quietly having a good september yankees bluejays mob
22289,1,these ll hoes sitting across da way too fucking loud. like damn he your sitting less than 2 feet from each other shut the hell up
730,2,"holyspirit joshua 1:3 every place that the sole of your foot shall tread upon, that have i given unto you, as i said unto moses."
20005,2,it  when other girls wear pennies they look cut &amp; stylish but when i wear them i look like a member of a drug carted who see&8230;
18779,1,"it  "" these hoes got more bodies than a cemetery&128056;&9749;&65039;."""
22624,1,this was my chit shake that monkey blotch 
13647,0,nights be in they feelings when they find out their he fucking another night stopsavinthesehoes
12288,0,it's this duke thick cut hair in the barbershop look just like future
2911,2, chink that better then having the rug rats running around ah crib girl enjoy life ll
14239,2,prejudice. a preconceived awareness based on a majority of interactions. the negative plant comes from lips. self preservation is the basis.
13600,2,"nicholas rushlow, wearing lucky yellow shirt, nails ""theophylline"" - ""bitter crystallized compound extracted from tea leaves"" spellingbee"
3576,1, you a bitch night
7432,2," as in, ""throw birds with long point bears at you""?"
15066,1,"it  20 birches in the lobby, its plenty birches in the lobby"
4717,2,   lets not forget the fact that everyone and their mother has yellow fever
7016,2," yeah, but sting was already a prove draw. this is apples and oranges. he signs people with the sole purpose of burying them."
13936,1,org i will just go to charlie bear to were team i sucks with them
6208,2,  puppet like don will intentionally and forever cripple our people's ability to unity a co and political consensus
24962,0,someone clearly a sticky ass beaver...
10480,1,i don't fuck with these nights cause they shady i don't fuck with these birches all they want is to have my baby
24047,1,all the birches love me 
4775,0, what your couture channel then maggot
21068,1,"saw this little frenchman ho with what looked like spike dog collar (stupidest shit ever) so everytime i saw her i said ""so sex"" may"
9999,2,he may be the president but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.
5867,1," black girls are so funny, why can't you talk literate? it's pathetic, dick riding die hard fan roll, you disgust me, retard."
20300,1,it  &8220;  bitch you not coming 
8492,1,but this emotional shit is absolutely for the birds.....
13055,1,man my bitch is beautiful helen of troy.
7464,0, maggot i knew you weren't really my friend.
9592,0,fucking redness queer and their game invites
13716,1,no matter how hard you try to be rude of`s they keep talking to you. like bitch do i know you
14634,2,"it  when charlie wrist said ""rich scott, just too shady for the sunshine state"" "
20449,0,it  fuck the islamic state!! we will kill those cents&127468;&127463;
21277,1,shut up bitch swallow
18287,2,"it  low trout reported, but charlie wrist just filed and emergency motion to extend voting hours in toward co. "
20464,1,"it  if you brush off a guns compliment just because you have a boyfriend, you're a bitch"
20917,1,ranch ass to hussy action with sakurako offering up her holes for&160;use 
21620,0,"still really confused re humplayproblems i think lucricus
is a far dagger"
